Hombres;Salamanca;2019;161858
Mujeres;Salamanca;2019;170376
Hombres;Salamanca;2020;161245
Mujeres;Salamanca;2020;169803
Hombres;Santa Cruz de Tenerife;2011;490419
Mujeres;Santa Cruz de Tenerife;2011;497370
Hombres;Santa Cruz de Tenerife;2012;494731
Mujeres;Santa Cruz de Tenerife;2012;502146
Hombres;Santa Cruz de Tenerife;2013;499442
Mujeres;Santa Cruz de Tenerife;2013;507555
Hombres;Santa Cruz de Tenerife;2014;502554
Mujeres;Santa Cruz de Tenerife;2014;511577
Hombres;Santa Cruz de Tenerife;2015;505028
Mujeres;Santa Cruz de Tenerife;2015;514879
Hombres;Santa Cruz de Tenerife;2016;506765
Mujeres;Santa Cruz de Tenerife;2016;517560
Hombres;Santa Cruz de Tenerife;2017;512269
Mujeres;Santa Cruz de Tenerife;2017;523505
Hombres;Santa Cruz de Tenerife;2018;519067
Mujeres;Santa Cruz de Tenerife;2018;531085
Hombres;Santa Cruz de Tenerife;2019;527355
Mujeres;Santa Cruz de Tenerife;2019;540163
Hombres;Santa Cruz de Tenerife;2020;535863
Mujeres;Santa Cruz de Tenerife;2020;550094
Hombres;Segovia;2011;82768
Mujeres;Segovia;2011;80655
Hombres;Segovia;2012;82478
Mujeres;Segovia;2012;80458
Hombres;Segovia;2013;81659
Mujeres;Segovia;2013;79715
Hombres;Segovia;2014;80513
Mujeres;Segovia;2014;78615
Hombres;Segovia;2015;79900
Mujeres;Segovia;2015;78038
Hombres;Segovia;2016;79007
Mujeres;Segovia;2016;77352
Hombres;Segovia;2017;78373
Mujeres;Segovia;2017;76934
Hombres;Segovia;2018;77829
Mujeres;Segovia;2018;76559
Hombres;Segovia;2019;77602
Mujeres;Segovia;2019;76493
Hombres;Segovia;2020;77626
Mujeres;Segovia;2020;76603
Hombres;Sevilla;2011;941421
Mujeres;Sevilla;2011;977326
Hombres;Sevilla;2012;947826
Mujeres;Sevilla;2012;984746
Hombres;Sevilla;2013;949258
Mujeres;Sevilla;2013;987445
Hombres;Sevilla;2014;949097
Mujeres;Sevilla;2014;987811
Hombres;Sevilla;2015;950101
Mujeres;Sevilla;2015;989311
Hombres;Sevilla;2016;950670
Mujeres;Sevilla;2016;990051
Hombres;Sevilla;2017;951479
Mujeres;Sevilla;2017;991687
Hombres;Sevilla;2018;952167
Mujeres;Sevilla;2018;993068
Hombres;Sevilla;2019;953736
Mujeres;Sevilla;2019;995903
Hombres;Sevilla;2020;957057
Mujeres;Sevilla;2020;1000140
Hombres;Soria;2011;48202
Mujeres;Soria;2011;46696
Hombres;Soria;2012;47977
Mujeres;Soria;2012;46486
Hombres;Soria;2013;47520
Mujeres;Soria;2013;46055
Hombres;Soria;2014;46985
Mujeres;Soria;2014;45645
Hombres;Soria;2015;46570
Mujeres;Soria;2015;45211
Hombres;Soria;2016;46077
Mujeres;Soria;2016;44668
Hombres;Soria;2017;45693
Mujeres;Soria;2017;44317
Hombres;Soria;2018;45549
Mujeres;Soria;2018;44189
Hombres;Soria;2019;45410
Mujeres;Soria;2019;44092
Hombres;Soria;2020;45665
Mujeres;Soria;2020;44247
Hombres;Tarragona;2011;406485
Mujeres;Tarragona;2011;397375
Hombres;Tarragona;2012;407510
Mujeres;Tarragona;2012;399394
Hombres;Tarragona;2013;404298
Mujeres;Tarragona;2013;398507
Hombres;Tarragona;2014;399094
Mujeres;Tarragona;2014;396234
Hombres;Tarragona;2015;397279
Mujeres;Tarragona;2015;395876
Hombres;Tarragona;2016;395811
Mujeres;Tarragona;2016;395859
Hombres;Tarragona;2017;395685
Mujeres;Tarragona;2017;396937
Hombres;Tarragona;2018;396237
Mujeres;Tarragona;2018;398732
Hombres;Tarragona;2019;399991
Mujeres;Tarragona;2019;402556
Hombres;Tarragona;2020;406276
Mujeres;Tarragona;2020;408023
Hombres;Teruel;2011;74087
Mujeres;Teruel;2011;70271
Hombres;Teruel;2012;73240
Mujeres;Teruel;2012;69678
Hombres;Teruel;2013;72031
Mujeres;Teruel;2013;69082
Hombres;Teruel;2014;71039
Mujeres;Teruel;2014;68352
Hombres;Teruel;2015;70045
Mujeres;Teruel;2015;67670
Hombres;Teruel;2016;69087
Mujeres;Teruel;2016;66956
Hombres;Teruel;2017;68366
Mujeres;Teruel;2017;66507
Hombres;Teruel;2018;67745
Mujeres;Teruel;2018;66105
Hombres;Teruel;2019;67516
Mujeres;Teruel;2019;65783
Hombres;Teruel;2020;67533
Mujeres;Teruel;2020;65757
Hombres;Toledo;2011;356188
Mujeres;Toledo;2011;344824
Hombres;Toledo;2012;358439
Mujeres;Toledo;2012;347143
Hombres;Toledo;2013;356843
Mujeres;Toledo;2013;346393
Hombres;Toledo;2014;353012
Mujeres;Toledo;2014;343548
Hombres;Toledo;2015;350747
Mujeres;Toledo;2015;341797
Hombres;Toledo;2016;348768
Mujeres;Toledo;2016;340485
Hombres;Toledo;2017;347802
Mujeres;Toledo;2017;340077
Hombres;Toledo;2018;347045
Mujeres;Toledo;2018;340038
Hombres;Toledo;2019;349168
Mujeres;Toledo;2019;342556
Hombres;Toledo;2020;352884
Mujeres;Toledo;2020;346310
Hombres;Valencia/Val�ncia;2011;1265516
Mujeres;Valencia/Val�ncia;2011;1293683
Hombres;Valencia/Val�ncia;2012;1265539
Mujeres;Valencia/Val�ncia;2012;1296975
Hombres;Valencia/Val�ncia;2013;1255397
Mujeres;Valencia/Val�ncia;2013;1291648
Hombres;Valencia/Val�ncia;2014;1243110
Mujeres;Valencia/Val�ncia;2014;1284480
Hombres;Valencia/Val�ncia;2015;1239896
Mujeres;Valencia/Val�ncia;2015;1283144
Hombres;Valencia/Val�ncia;2016;1236395
Mujeres;Valencia/Val�ncia;2016;1282284
Hombres;Valencia/Val�ncia;2017;1236752
Mujeres;Valencia/Val�ncia;2017;1285589
Hombres;Valencia/Val�ncia;2018;1240031
Mujeres;Valencia/Val�ncia;2018;1291156
Hombres;Valencia/Val�ncia;2019;1243137
Mujeres;Valencia/Val�ncia;2019;1297452
Hombres;Valencia/Val�ncia;2020;1256158
Mujeres;Valencia/Val�ncia;2020;1312378
Hombres;Valladolid;2011;261233
Mujeres;Valladolid;2011;270649
Hombres;Valladolid;2012;261249
Mujeres;Valladolid;2012;271394
Hombres;Valladolid;2013;260366
Mujeres;Valladolid;2013;270775
Hombres;Valladolid;2014;259085
Mujeres;Valladolid;2014;269590
Hombres;Valladolid;2015;258221
Mujeres;Valladolid;2015;269174
Hombres;Valladolid;2016;256700
Mujeres;Valladolid;2016;268121
Hombres;Valladolid;2017;255853
Mujeres;Valladolid;2017;267354
Hombres;Valladolid;2018;254342
Mujeres;Valladolid;2018;266492
Hombres;Valladolid;2019;254104
Mujeres;Valladolid;2019;266282
Hombres;Valladolid;2020;253992
Mujeres;Valladolid;2020;266725
Hombres;Zamora;2011;95787
Mujeres;Zamora;2011;96940
Hombres;Zamora;2012;95062
Mujeres;Zamora;2012;96244
Hombres;Zamora;2013;93947
Mujeres;Zamora;2013;95095
Hombres;Zamora;2014;92641
Mujeres;Zamora;2014;93761
Hombres;Zamora;2015;91539
Mujeres;Zamora;2015;92635
Hombres;Zamora;2016;90088
Mujeres;Zamora;2016;91222
Hombres;Zamora;2017;88746
Mujeres;Zamora;2017;89812
Hombres;Zamora;2018;87387
Mujeres;Zamora;2018;88544
Hombres;Zamora;2019;86236
Mujeres;Zamora;2019;87396
Hombres;Zamora;2020;85292
Mujeres;Zamora;2020;86339
Hombres;Zaragoza;2011;481855
Mujeres;Zaragoza;2011;491588
Hombres;Zaragoza;2012;481700
Mujeres;Zaragoza;2012;493351
Hombres;Zaragoza;2013;479590
Mujeres;Zaragoza;2013;492917
Hombres;Zaragoza;2014;476883
Mujeres;Zaragoza;2014;491670
Hombres;Zaragoza;2015;475668
Mujeres;Zaragoza;2015;490936
Hombres;Zaragoza;2016;472366
Mujeres;Zaragoza;2016;489575
Hombres;Zaragoza;2017;471399
Mujeres;Zaragoza;2017;490099
Hombres;Zaragoza;2018;470290
Mujeres;Zaragoza;2018;489821
Hombres;Zaragoza;2019;473742
Mujeres;Zaragoza;2019;494306
Hombres;Zaragoza;2020;477801
Mujeres;Zaragoza;2020;498697
Hombres;�vila;2011;87344
Mujeres;�vila;2011;85426
Hombres;�vila;2012;86617
Mujeres;�vila;2012;84748
Hombres;�vila;2013;85552
Mujeres;�vila;2013;83906
Hombres;�vila;2014;84485
Mujeres;�vila;2014;82847
Hombres;�vila;2015;83673
Mujeres;�vila;2015;82068
Hombres;�vila;2016;82580
Mujeres;�vila;2016;81071
Hombres;�vila;2017;81587
Mujeres;�vila;2017;80161
Hombres;�vila;2018;80640
Mujeres;�vila;2018;79392
Hombres;�vila;2019;80202
Mujeres;�vila;2019;79058
Hombres;�vila;2020;80050
Mujeres;�vila;2020;78880
